id,vector,text
0,"[-0.011228501796722412, 0.10240449756383896, 0.06950344890356064, 0.049829039722681046, 0.0761563628911972, -0.025804374366998672, -0.09424318373203278, -0.00013143954856786877, -0.05426346883177757, 0.04291476681828499, -0.02136019803583622, -0.052536480128765106, -0.008191423490643501, 0.052456848323345184, -0.1119513139128685, 0.06818241626024246, -0.011721202172338963, -0.06136877089738846, -0.036750856786966324, -6.715741619700566e-05, 0.04240097850561142, 0.11119440197944641, 0.025452010333538055, -0.01424665842205286, -0.11159102618694305, 0.019541975110769272, -0.05779570713639259, 0.02220284938812256, -0.022324111312627792, 0.035509899258613586, 0.016838159412145615, 0.1217028871178627, -0.029518352821469307, -0.04220156744122505, 0.005219309125095606, 0.05477588251233101, 0.041081756353378296, -0.04799985885620117, 0.07812485843896866, -0.0071001495234668255, -0.018605148419737816, -0.12668900191783905, 0.01933871954679489, -0.003069587517529726, -0.041718658059835434, 0.02638690359890461, -0.022066764533519745, -0.07554306089878082, -0.0359727218747139, -0.0348062738776207, -0.0018906075274571776, 0.022492146119475365, -0.005234837997704744, -0.03520800545811653, -0.0600975826382637, -0.11302778869867325, -0.02808033488690853, -0.06589190661907196, -0.00044453126611188054, 0.0188587699085474, 0.1032881811261177, -0.08254803717136383, -0.08186956495046616, 0.019793439656496048, 0.1476525068283081, 0.05733836069703102, -0.05178678780794144, 0.03135175257921219, 0.02614511363208294, -0.038588739931583405, 0.0424766018986702, -0.00784060824662447, 0.016230909153819084, -0.09775418043136597, 0.010156967677175999, 0.043614067137241364, 0.045108161866664886, 0.0528084821999073, 0.08775972574949265, -0.11694438755512238, 0.0777680054306984, -0.06810559332370758, 0.002117831725627184, -0.0437583290040493, -0.003167897928506136, 0.0592639334499836, 0.02910943329334259, -0.015302789397537708, -0.04619792103767395, 0.03268297761678696, 0.0017668565269559622, -0.05584767088294029, 0.07727373391389847, 0.03365558013319969, -0.14554737508296967, 0.07643400877714157, -0.028422242030501366, -0.13335350155830383, 0.07385330647230148, 0.04272272810339928, 0.0030037937685847282, 0.04635843634605408, -0.0892971009016037, -0.1038719117641449, -0.017856711521744728, -0.078105628490448, 0.027568122372031212, 0.01827494241297245, 0.005022821947932243, 0.004963061306625605, -0.027701664716005325, -0.022802768275141716, -0.04077526554465294, 0.042426373809576035, 0.02143843285739422, -0.007478140760213137, 0.06437212973833084, -0.018387066200375557, 0.020133337005972862, -0.051015812903642654, 0.03547443822026253, 0.008225866593420506, -0.01673116534948349, 0.03781333565711975, 0.08801030367612839, -0.04843837395310402, -0.027934618294239044, -1.8368037790368977e-33, 0.012292169034481049, -0.021258892491459846, 0.07145348191261292, 0.005461134482175112, 0.024894997477531433, 0.05194127932190895, -0.01637483388185501, -0.04687647894024849, -0.0026115658693015575, 0.002688999054953456, -0.02945980802178383, 0.001976852770894766, -0.038765981793403625, 0.036496832966804504, 0.008744440972805023, -0.08077944070100784, -0.024478143081068993, 0.04208236187696457, -0.03545844554901123, -0.016835035756230354, -0.00786532647907734, -0.019062768667936325, -0.012394453398883343, 0.05343927815556526, 0.06548850238323212, 0.026581808924674988, 0.05276918783783913, -0.04088010638952255, -0.00935940071940422, 0.01875271461904049, 0.08604534715414047, 0.041917938739061356, -0.03406005725264549, -0.005797282326966524, 0.00596174132078886, 0.027030425146222115, -0.035594433546066284, 0.042980875819921494, -0.05479989945888519, 0.01630382239818573, 0.04302148148417473, 0.03853650391101837, -0.014785869047045708, -0.014935437589883804, 0.11253577470779419, -0.0468454472720623, 0.08218096196651459, 0.057163599878549576, 0.05820700153708458, -0.003294948022812605, -0.04997038096189499, 0.05265973508358002, -0.0820702314376831, -0.031872935593128204, 0.007994649931788445, -0.03889523446559906, 0.02651885710656643, -0.10508033633232117, -0.019673515111207962, -0.034673452377319336, 0.012429886497557163, 0.15778803825378418, -0.08368480205535889, -0.035584792494773865, 0.06717098504304886, 0.010612079873681068, 0.07016552984714508, 0.03372117877006531, -0.06324552744626999, -0.0010401250328868628, -0.005722191650420427, -0.024913888424634933, 0.020463494583964348, 0.009463679045438766, -0.04832146689295769, -0.012346811592578888, 0.04365096986293793, 3.0075480026425794e-06, -0.006628683768212795, 0.05549383535981178, -0.033439796417951584, 0.03714023903012276, 0.02135295607149601, -0.00880274549126625, -0.016343628987669945, 0.01039018202573061, 0.04472561553120613, 0.018094632774591446, 0.06016996130347252, 0.03720196709036827, 0.05070146545767784, -0.013849598355591297, 0.03428559750318527, 0.017810897901654243, -0.06508763879537582, -5.8927963433553215e-34, 0.0196528322994709, 0.04021888226270676, -0.0037834953982383013, -0.03163928538560867, -0.008724143728613853, -0.09106035530567169, -0.050600677728652954, 0.0618731826543808, 0.05586876720190048, 0.03189034014940262, 0.021400539204478264, 0.07096929848194122, 0.107098288834095, 0.05173693224787712, 0.012013109400868416, -0.0219733864068985, -0.02628374844789505, -0.04452100023627281, -0.08250749111175537, -0.032864611595869064, -0.051544081419706345, 0.027359265834093094, 0.0264136902987957, 0.07530168443918228, -0.08387582004070282, 0.05696528032422066, 0.11576447635889053, -0.06299278885126114, 0.006064745597541332, -0.04425700753927231, -0.09741684049367905, -0.026734264567494392, -0.041964054107666016, 0.054637759923934937, -0.03337130323052406, -0.054901208728551865, 0.07157953828573227, -0.07827571034431458, -0.041437406092882156, 0.008454931899905205, 0.07821045815944672, 0.03256693482398987, -0.004620366729795933, 0.03459007665514946, -0.026621872559189796, 0.0028644928243011236, 0.001448705093935132, 0.04919455200433731, 0.062396757304668427, -0.00227285991422832, 0.06364522874355316, 0.06855539232492447, -0.09946213662624359, -0.01788630522787571, 0.060058608651161194, 0.006682924460619688, 0.03448133170604706, -0.00697236368432641, -0.039227619767189026, 0.010553213767707348, 0.046425625681877136, 0.07865875959396362, -0.016253862529993057, -0.006885532755404711, -0.010295584797859192, -0.060912586748600006, -0.0406825914978981, 0.041213493794202805, -0.012877780012786388, 0.01418265514075756, 0.07844574749469757, -0.009059068746864796, -0.1401607096195221, -0.08432292193174362, -0.012938044965267181, -0.00999242439866066, -0.03195273503661156, -0.0009028736385516822, -0.03464292362332344, 0.06905573606491089, -0.04817981645464897, 0.04874802380800247, -0.0221127700060606, -0.011464068666100502, 0.07350418716669083, -0.06662499159574509, -0.01881531812250614, -0.06524285674095154, 0.007772873621433973, 0.023268623277544975, -0.05143386498093605, -0.021612616255879402, -0.10651767253875732, 0.04759657382965088, 0.06852380931377411, -1.5151231380627905e-08, 0.04052295908331871, 0.08090942353010178, 0.03776741027832031, 0.02064393274486065, 0.00443094689399004, 0.03693125769495964, 0.04363090917468071, 0.011433610692620277, 0.024118198081851006, 0.028926050290465355, 0.0011962682474404573, 0.037211060523986816, 0.058508481830358505, 0.03323998674750328, 0.010725902393460274, -0.034595850855112076, 0.010043960995972157, -0.10555194318294525, -0.06685848534107208, -0.03550559654831886, -0.05979398265480995, -0.05865921080112457, -0.02042546309530735, 0.01997089572250843, -0.019974922761321068, -0.04094313457608223, 0.01074586808681488, 0.041260287165641785, 0.013412373140454292, 0.015040621161460876, -0.02225510962307453, 0.045059263706207275, -0.056995391845703125, -0.06617125868797302, -0.0411435067653656, -0.04495634883642197, 0.009117662906646729, 0.046474751085042953, -0.021166004240512848, 0.012274794280529022, -0.05518493428826332, 0.00119480537250638, -0.07426491379737854, 0.09016315639019012, 0.0027636594604700804, -0.0744263082742691, -0.03737490996718407, -0.02588076889514923, 0.0032329128589481115, 0.002633618889376521, 0.0160689577460289, -0.0802934542298317, 0.05264316871762276, 0.04868599399924278, 0.061484452337026596, 0.07287174463272095, -0.021685384213924408, -0.04190953075885773, -0.05873410403728485, -0.010025391355156898, 0.0662858858704567, -0.02859685942530632, -0.03445425629615784, 0.04666717350482941]","Environmental
Report
 2024"
1,"[-0.002438643015921116, 0.003905755002051592, 0.021221457049250603, 0.02706439420580864, 0.059420935809612274, 0.0020576464012265205, -0.09265964478254318, -0.01187350507825613, -0.0763038620352745, -0.018862776458263397, -0.037161778658628464, -0.04865246266126633, 0.04700904339551926, -0.03347872942686081, -0.053063977509737015, 0.07661545276641846, -0.021529126912355423, -0.01628854312002659, -0.0633850246667862, -0.009738215245306492, 0.003432934870943427, 0.07840869575738907, 0.059537746012210846, -0.023761743679642677, -0.09349154680967331, 0.06708633154630661, -0.09587225317955017, -0.07214222103357315, -0.04643513262271881, 0.03220149502158165, -0.0411214753985405, 0.07547428458929062, -0.013145050965249538, 0.020297527313232422, 0.04235300421714783, 0.09388314187526703, 0.018958481028676033, -0.015082557685673237, 0.097491554915905, -0.04348461329936981, -0.0546596460044384, -0.1326623111963272, -0.06572755426168442, -0.09045905619859695, -0.009008566848933697, 0.005240475758910179, -0.055993709713220596, -0.11873994022607803, 0.016302283853292465, -0.045424167066812515, -0.02594960853457451, -0.05972755327820778, -0.01689145714044571, -0.047651998698711395, -0.03834490105509758, -0.03415488451719284, -0.03317064419388771, -0.07195015996694565, -0.018570784479379654, -0.04372638463973999, 0.0579790323972702, -0.06987079977989197, -0.02222338132560253, 0.0552898570895195, 0.0687105804681778, 0.04210737720131874, -0.057883843779563904, 0.013225597329437733, -0.07690877467393875, -0.032318662852048874, 0.02589617297053337, -0.01765887625515461, -0.03730175271630287, -0.03586845472455025, -0.03347732126712799, 0.04200100526213646, -0.004066745284944773, 0.06540973484516144, 0.10204292088747025, -0.059521596878767014, 0.08614810556173325, -0.008437861688435078, 0.008777666836977005, 0.04672592878341675, -0.050649311393499374, 0.0038500267546623945, 0.04328006133437157, -0.028552846983075142, 0.02234743721783161, 0.016934959217905998, -0.08285631239414215, -0.006321654189378023, 0.14095354080200195, 0.006669098045676947, -0.06394557654857635, 0.032600414007902145, -0.06904163211584091, -0.09446574002504349, -0.002100945683196187, -0.011674195528030396, 0.047614023089408875, 0.0719432458281517, -0.00965927354991436, -0.09716401249170303, -0.09330511093139648, -0.0281998198479414, -0.025447553023695946, 0.03367237374186516, 0.01976562663912773, -0.0014997145626693964, 0.008857863023877144, 0.025206411257386208, -0.04822545871138573, -0.03719976916909218, 0.003612476633861661, -0.049885451793670654, -0.046329762786626816, -0.061407528817653656, 0.1530672013759613, 0.01981401816010475, 0.025160325691103935, 0.005607199389487505, 0.01438417099416256, -0.02342388965189457, 0.012820234522223473, 0.04262672737240791, -0.018007174134254456, -6.227552338885546e-33, -0.021325884386897087, 0.03034229390323162, 0.03477143868803978, -0.057400401681661606, 0.020239541307091713, 0.036879390478134155, -0.049447160214185715, 0.013353799469769001, -0.11444956064224243, -0.018136614933609962, 0.03378044441342354, 0.0919317901134491, -0.0467703752219677, 0.03343227878212929, 0.043485525995492935, -0.07589967548847198, 0.004428092390298843, 0.02458643727004528, 0.029001375660300255, -0.050338223576545715, 0.010559207759797573, -0.030326077714562416, 0.028014352545142174, 0.03556913137435913, 0.13101832568645477, -0.00036193075357005, 0.020475108176469803, -0.02302411198616028, -0.062286920845508575, 0.031174449250102043, 0.028470607474446297, 0.056658074259757996, -0.014364714734256268, -0.0368620865046978, -0.018468860536813736, -0.03402774780988693, -0.10113877803087234, 0.0060396152548491955, -0.027208276093006134, 0.07975718379020691, -0.07413137704133987, 0.024260850623250008, -0.027438096702098846, -0.03417157381772995, 0.058479003608226776, 0.02068924717605114, 0.08677031844854355, -0.019203955307602882, 0.06101230904459953, -0.008009386248886585, -0.05301772803068161, 0.04510396346449852, -0.06030501425266266, -0.048012375831604004, -0.01485096663236618, -0.09441681206226349, 0.0229411032050848, -0.0743388757109642, -0.09832640737295151, -0.10312170535326004, 0.000180937466211617, 0.046442534774541855, -0.07036907970905304, -0.030657602474093437, 0.031112244352698326, 0.04621893912553787, -0.004965810105204582, 0.08738958090543747, -0.038129355758428574, 0.028955629095435143, -0.002030538162216544, -0.050974518060684204, 0.051437921822071075, 0.01920127496123314, 0.02527623064815998, 0.0013460936024785042, 0.02072461135685444, -0.027525512501597404, -0.04976937174797058, 0.033216219395399094, -0.07512713968753815, 0.037102971225976944, -0.04930714890360832, -0.045258939266204834, 0.003858822863548994, 0.008956673555076122, 0.10071264952421188, 0.01473185047507286, 0.036230649799108505, 0.022761527448892593, 0.00042345444671809673, 0.0058655994944274426, -0.0719672217965126, 0.07021947205066681, -0.0678572878241539, -1.0485589606907274e-33, 0.013616696000099182, 0.029683943837881088, -0.011378087103366852, -0.0020589574705809355, 0.041665684431791306, -0.06681182235479355, -0.06670662015676498, 0.005119072739034891, 0.05505705624818802, 0.010348615236580372, -0.03738636150956154, 0.08960751444101334, 0.010226061567664146, 0.026757510378956795, -0.023286884650588036, -0.02985241264104843, -0.07040858268737793, -0.027308756485581398, -0.11617981642484665, -0.0014328777324408293, 0.006892032455652952, 0.10136876255273819, -0.06971891224384308, 0.10377379506826401, -0.007920457981526852, 0.07920415699481964, 0.058092836290597916, -0.028334377333521843, 0.10065817832946777, -0.013477870263159275, -0.05205238610506058, -0.023461921140551567, -0.00854327343404293, 0.037523265928030014, -0.011266693472862244, -0.044917941093444824, 0.05009914189577103, -0.13219085335731506, 0.045150309801101685, 0.04348817467689514, 0.019480792805552483, -0.010789069347083569, -0.04176993668079376, -0.028998345136642456, -0.009850144386291504, 0.001214916119351983, -0.00902579165995121, -0.009070124477148056, 0.0054643419571220875, -0.03066105768084526, 0.07120921462774277, 0.04179142415523529, -0.10501932352781296, -0.05130578204989433, 0.04740403592586517, 0.012280561961233616, 0.041124001145362854, 0.004119650926440954, -0.06950455158948898, -0.02836425043642521, -0.01109838206321001, 0.09161702543497086, 0.026550307869911194, 0.06664983928203583, 0.009112020954489708, 0.00431445986032486, 0.004356801975518465, -0.009247096255421638, -0.012899004854261875, -0.04528370872139931, -0.041194893419742584, -0.021606560796499252, -0.09103860706090927, -0.08313075453042984, -0.03455055132508278, 0.013616392388939857, -0.01564781367778778, -0.04552897810935974, -0.0903230682015419, 0.041112061589956284, -0.010970705188810825, 0.05318284034729004, 0.01934412494301796, -0.002355368109419942, 0.0714397132396698, -0.014218835160136223, -0.053362809121608734, -0.0077211493626236916, -0.0015052590752020478, 0.09705038368701935, -0.05765113607048988, -0.04486894980072975, -0.16213811933994293, 0.10216911137104034, 0.0021609864197671413, -5.120812929249041e-08, 0.05375272035598755, 0.09734144061803818, 0.008573951199650764, 0.05043589696288109, 0.04909973591566086, -0.01208905316889286, 0.023441769182682037, -0.056688692420721054, -0.006512152496725321, 0.04223911464214325, 0.03954403102397919, -0.011352738365530968, -0.055524859577417374, 0.040431007742881775, 0.036364417523145676, -0.019053325057029724, -0.04047292843461037, -0.02043573372066021, -0.03999898582696915, 0.0051468750461936, -0.04044376686215401, -0.027909565716981888, -0.04083782434463501, -0.009919610805809498, -0.01890169270336628, -0.0671357661485672, -0.014193722978234291, 0.01775435358285904, 0.04437194764614105, -0.017000891268253326, 0.012002736330032349, 0.0408598892390728, -0.011526445858180523, -0.045328181236982346, -0.026414645835757256, -0.06855088472366333, 0.032687973231077194, -0.008015887811779976, 0.02260461263358593, 0.03200696036219597, -0.023147722706198692, 0.05340442433953285, -0.04047989472746849, 0.0870278924703598, -0.004701125435531139, 0.005432073958218098, -0.07823384553194046, -0.0208670012652874, 0.021345268934965134, 0.05035686120390892, 0.005124392919242382, -0.08085746318101883, 0.028196541592478752, 0.11789143085479736, 0.046112049371004105, 0.029907122254371643, -0.04974852874875069, -0.006884916685521603, -0.0253777876496315, 0.005803555250167847, 0.1151437759399414, -0.042919375002384186, 0.02028096839785576, 0.04345209524035454]","# Table of contents

|Introduction|2|
|---|---|
|Executive letter|3|
|Our sustainability strategy|5|
|2023 highlights|6|
|Targets and progress summary|7|
|Searching for sustainability|8|
|AI for sustainability|9|
|Our products|14|
|Mitigation|16|
|Adaptation and resilience|23|
|Our operations Net-zero carbon|27-29|
|Water stewardship|42|
|Circular economy|49|
|Nature and biodiversity|56|
|Appendix|60|
|About Google|61|
|Sustainability governance|61|
|Risk management|61|
|Stakeholder engagement and partnership|62|
|Multi-sector products|67|
|Ecosystems for collaboration|68|
|Environmental data|70|
|Certifications|80|
|Recognitions|80|
|Endnotes|81|

What’s inside

About this report

Google’s 2024 Environmental Report provides an overview of our environmental sustainability strategy, our targets, and our annual progress toward them. Throughout this report, we use the term “sustainability” to refer to environmental sustainability. This report features data, performance highlights, and progress against our targets from our 2023 fiscal year (January 1 to December 31, 2023), and mentions some notable achievements from 2024 to date.

Additional resources

- Explore the 2024 Environmental Report with AI
- Sustainability.google
- Sustainability reports
- Sustainability blog
- Google’s mission, values, and commitments
- Alphabet SASB and TCFD Index
- About Google"
2,"[-0.01553165353834629, 0.02807983011007309, 0.07211605459451675, 0.03906242549419403, 0.07057138532400131, 0.07171694189310074, -0.10462483018636703, -0.09015893936157227, -0.07624039798974991, -0.017605377361178398, -0.025863908231258392, 0.024070298299193382, 0.004351976793259382, -0.04992702230811119, -0.051931705325841904, 0.04824433848261833, -0.05031566321849823, 0.005420915316790342, 0.0029569524340331554, -0.019067203626036644, 0.013815750367939472, 0.07054696977138519, 0.10196789354085922, 0.005443463567644358, -0.10224204510450363, 0.09483468532562256, -0.0761629268527031, -0.09594056755304337, -0.02778896875679493, 0.055074069648981094, 0.0910249873995781, 0.05421866476535797, 0.014922115951776505, -0.0385076142847538, 0.04915192350745201, 0.09270484745502472, -0.004887845367193222, -0.025059210136532784, 0.04789126291871071, -0.03684836998581886, -0.03103639744222164, -0.11119729280471802, -0.06165773421525955, -0.02435571886599064, 0.030700717121362686, -0.025715667754411697, -0.0336400531232357, -0.04241158440709114, -0.045174188911914825, -0.11912071704864502, 0.03260168805718422, -0.055576685816049576, 0.0560721829533577, -0.1087663322687149, -0.024190964177250862, -0.028606154024600983, 0.014626836404204369, -0.07322396337985992, -0.015147817321121693, -0.059355463832616806, 0.08989076316356659, -0.10904143005609512, -0.07472649961709976, -0.034999776631593704, 0.11634839326143265, 0.025149812921881676, -0.0045987144112586975, 0.006913106422871351, -0.052396781742572784, 0.004670086316764355, -0.004470280837267637, -0.027297772467136383, 0.05757993087172508, -0.03264961764216423, 0.016835089772939682, 0.04847358912229538, 0.030035777017474174, 0.005364612210541964, 0.062392011284828186, -0.009778470732271671, 0.05483919754624367, -0.06444068998098373, 0.020838262513279915, 0.018451644107699394, -0.03593822196125984, 0.05389776825904846, -0.050443924963474274, -0.05256151780486107, 0.014765584841370583, 0.04620201140642166, -0.043386075645685196, -0.07725860923528671, 0.07262018322944641, 0.014773420058190823, -0.13871373236179352, 0.06606171280145645, -0.11364512145519257, -0.07861790806055069, -0.00871280301362276, -0.028234876692295074, 0.028742369264364243, 0.09297241270542145, 0.008093543350696564, -0.06162500008940697, -0.08087363094091415, -0.04880319908261299, 0.019503984600305557, -0.008863954804837704, -0.0010706513421609998, 0.01891309954226017, -0.043775465339422226, -0.040294431149959564, -0.05920673906803131, -0.051070138812065125, 0.0320548377931118, -0.06494837254285812, 0.009487430565059185, -0.011064824648201466, 0.1643494963645935, -0.044385507702827454, 0.04068777710199356, 0.002840609522536397, -0.04428735375404358, -0.038876086473464966, -0.03823164105415344, -0.05184178426861763, -0.047074731439352036, 9.540077970758483e-34, -0.03855220973491669, 0.08021267503499985, 0.03326604887843132, 0.03796883672475815, -0.03177899867296219, 0.03556057810783386, 0.01636214554309845, 0.03768913820385933, -0.052497658878564835, -0.006772033404558897, 0.0619458369910717, 0.048360880464315414, 0.0568893663585186, 0.07909579575061798, -0.0204002745449543, -0.1538267731666565, -0.03810830041766167, 0.07084430754184723, -0.01260528713464737, -0.03228696063160896, 0.09388045221567154, 0.010988792404532433, 0.03629778325557709, -0.01771828904747963, 0.08911342173814774, -0.004223797470331192, 0.02744591422379017, -0.04711921513080597, -0.042216286063194275, 0.03748350590467453, 0.04371147230267525, 0.07503727823495865, -0.05358315631747246, -0.04647507518529892, -0.024020062759518623, -0.031231099739670753, -0.07105138152837753, 0.021307161077857018, -0.04182899743318558, 0.05891776457428932, -0.014465193264186382, 0.02308662049472332, 0.019477348774671555, -0.020968332886695862, 0.05191519856452942, 0.030565189197659492, 0.10976370424032211, 0.0678597241640091, 0.041001755744218826, 0.02705601043999195, -0.012638948857784271, 0.005987424869090319, -0.0353267602622509, -0.03642962872982025, 0.0613333024084568, -0.08337908238172531, 0.017058227211236954, -0.01222206000238657, -0.0198641549795866, -0.09638926386833191, 0.020617567002773285, 0.031580813229084015, -0.06515780091285706, -0.025177795439958572, 0.019235040992498398, -0.0010714322561398149, -0.03237718343734741, 0.010870679281651974, -0.041166357696056366, 0.06615083664655685, 0.08072652667760849, -0.005107466131448746, 0.016338838264346123, 0.098973348736763, -0.014899436384439468, 0.01034456491470337, -0.02069718949496746, 0.008290866389870644, -0.005022917874157429, 0.015744786709547043, -0.07977581024169922, 0.05636053904891014, -0.03216232731938362, -0.0649392381310463, 0.04711779206991196, 0.03637136146426201, 0.0643283873796463, -0.049094319343566895, 0.03970124572515488, 0.017584189772605896, -0.009264160878956318, 0.01991129480302334, 0.020559798926115036, 0.12241221219301224, -0.04958724230527878, -3.4961663184751865e-33, 0.09238585829734802, 0.06877107173204422, -0.00855596736073494, -0.06951995193958282, 0.0014707038644701242, 0.004033563658595085, -0.057644955813884735, -0.024611951783299446, 0.05477447435259819, 0.026266122236847878, -0.03251280635595322, 0.11647874116897583, 0.044465310871601105, 0.06361808627843857, -0.05420329421758652, -0.022864310070872307, 0.012593508698046207, -0.0014413731405511498, -0.0641864687204361, -0.03859535977244377, 0.015086546540260315, 0.05552994832396507, -0.09478193521499634, 0.06202046945691109, -0.05145947262644768, 0.012123272754251957, 0.12666311860084534, -0.02173684723675251, 0.046416811645030975, -0.03619469329714775, -0.06131395697593689, -0.03226505592465401, -0.014138899743556976, 0.07746937870979309, -0.033105671405792236, 0.018408430740237236, -0.017148109152913094, -0.08714549988508224, 0.012868200428783894, 0.06172822415828705, 0.04427769407629967, -0.002714017406105995, -0.04302205890417099, 0.037431392818689346, -0.014714556746184826, -0.010694810189306736, 0.025627275928854942, -0.012019924819469452, 0.02452859655022621, 0.050540026277303696, 0.07132668793201447, 0.001011714804917574, -0.09546642005443573, -0.02342422865331173, 0.02522188611328602, 0.04289083555340767, 0.012056947685778141, -0.006137413438409567, -0.03565102443099022, 0.025201378390192986, 0.01280510425567627, 0.16071817278862, 0.06637674570083618, 0.05830622836947441, 0.02695232629776001, -0.027352245524525642, -0.01963629014790058, -0.019996773451566696, 0.00563484150916338, -0.03383801877498627, -0.06635422259569168, -0.003308686427772045, -0.10760315507650375, -0.06185799464583397, -0.05300901457667351, -0.007471357937902212, -0.017170771956443787, -0.05245589092373848, -0.0753544494509697, 0.005006719846278429, -0.009400971233844757, 0.019034193828701973, -0.030969157814979553, -0.006659431848675013, 0.05575689300894737, -0.017177406698465347, -0.056290436536073685, -0.06423500180244446, 0.0019202850526198745, 0.09004180133342743, -0.049996357411146164, -0.042728129774332047, -0.04156480357050896, 0.08831071108579636, 0.021653199568390846, -2.4286945787821423e-08, 0.014773133210837841, 0.03357445448637009, 0.002142908051609993, 0.03673548996448517, -0.0284652728587389, 0.015177013352513313, 0.012797844596207142, -0.040312863886356354, 0.01790153793990612, 0.043009497225284576, 0.008644766174256802, 0.0383957214653492, 0.029390452429652214, 0.047250885516405106, 0.03552824258804321, 0.0009755183127708733, 0.00021445447055157274, 0.0016317529371008277, -0.060584135353565216, 0.01078555453568697, 0.004927283152937889, 0.03732958436012268, -0.045435063540935516, -0.04598720744252205, 0.0019137217896059155, -0.006937642581760883, -0.02354922890663147, 0.04174558073282242, 0.006388599053025246, -0.02935015968978405, 0.03743160143494606, 0.016734274104237556, -0.01276096049696207, -0.043146274983882904, -0.04334256798028946, -0.037281010299921036, -0.009164758026599884, 0.02746029570698738, 0.035157911479473114, 0.008214845322072506, -0.029652882367372513, 0.016254255548119545, -0.046675149351358414, 0.08917498588562012, -0.05601022392511368, 0.0011745709925889969, -0.12141750752925873, -0.006348737981170416, -0.05118531361222267, -0.00024885652237571776, -0.03511742502450943, -0.042208340018987656, 0.03490329906344414, 0.07457160949707031, 0.010321379639208317, 0.03188181295990944, -0.0136918555945158, -0.015610449016094208, 0.012511013075709343, 0.04780973866581917, 0.08321557193994522, -0.059419676661491394, -0.004743845667690039, 0.041057366877794266]","# Introduction

Executive letter

Our sustainability strategy

2023 highlights

Targets and progress summary

Searching for sustainability"
