id,vector,text
0,"[0.0002185703779105097, 0.10323331505060196, 0.07927452772855759, 0.08121718466281891, 0.10101250559091568, -0.029388222843408585, -0.052159830927848816, 0.0034643926192075014, -0.09610171616077423, 0.06703471392393112, 0.00819622352719307, -0.06852435320615768, 0.031687360256910324, 0.05957473814487457, -0.07092541456222534, 0.0660099983215332, -0.02030332200229168, -0.049682002514600754, -0.028856756165623665, -0.01996368169784546, 0.019709881395101547, 0.0990104153752327, 0.018241137266159058, -0.014324859715998173, -0.1126546710729599, 0.04249857738614082, -0.09034749120473862, 0.054131876677274704, -0.018339427188038826, 0.0020648979116231203, 0.028914768248796463, 0.12452607601881027, -0.010263947769999504, -0.05071817338466644, 0.03520062938332558, 0.016871986910700798, 0.04627136513590813, -0.03283802047371864, 0.07211808860301971, -0.00011128607002319768, -0.04606549069285393, -0.13145512342453003, 0.0022059809416532516, -0.007680972572416067, -0.06192057207226753, 0.020762791857123375, -0.0527406744658947, -0.06838541477918625, -0.04499441012740135, -0.036106619983911514, 0.01916574127972126, -0.0013770160730928183, -0.032717712223529816, -0.05822254717350006, -0.046254441142082214, -0.06484278291463852, 0.01026256661862135, -0.0454854853451252, -0.010645740665495396, -0.001202281448058784, 0.0891447439789772, -0.06691964715719223, -0.09125930815935135, 0.021105609834194183, 0.14169830083847046, 0.058286722749471664, -0.0730959102511406, 0.05143222585320473, 0.040128376334905624, -0.0889512151479721, 0.02988586574792862, -0.033412329852581024, 0.0008782236254774034, -0.07552050799131393, -0.008210512809455395, 0.03991582617163658, 0.04344199225306511, 0.04703037440776825, 0.06231214478611946, -0.0998254343867302, 0.06131739914417267, -0.0538039356470108, 0.01604694314301014, -0.030253514647483826, 0.018947498872876167, 0.03746243566274643, 0.03864121809601784, -0.01851789839565754, -0.0020528852473944426, 0.014581974595785141, -0.0268201045691967, -0.030095776543021202, 0.04401736333966255, 0.04671807214617729, -0.11822764575481415, 0.03674637898802757, -0.03558586165308952, -0.08660601079463959, 0.04890206456184387, 0.05995943769812584, -0.016208989545702934, 0.04694197326898575, -0.05493033677339554, -0.1069757416844368, -0.052139174193143845, -0.06834489107131958, 0.041391849517822266, -0.004577214363962412, -0.010522413067519665, 0.0350814089179039, -0.01514120027422905, -0.02617262490093708, -0.027491122484207153, 0.043819624930620193, 0.03646964579820633, 0.017755120992660522, 0.0467752143740654, -0.01741606742143631, 0.061909809708595276, -0.05854029953479767, 0.0374397374689579, -0.04637503996491432, -0.03495443984866142, 0.046051543205976486, 0.059340860694646835, -0.01252853125333786, -0.0024149087257683277, -2.598072471399635e-33, -0.022181181237101555, -0.009562289342284203, 0.06287882477045059, -0.00015665304090362042, 0.05124320462346077, 0.06801757961511612, -0.023227661848068237, -0.061486564576625824, -0.00088130944641307, -0.008987881243228912, 0.00824668537825346, 0.03646561875939369, -0.04600755497813225, 0.010680905543267727, 0.017871497198939323, -0.056949857622385025, -0.0564551055431366, 0.05309609696269035, -0.09150178730487823, 0.007084474433213472, -0.010463111102581024, -0.030359406024217606, -0.021857602521777153, 0.03627615422010422, 0.07138056308031082, -0.01648448407649994, 0.03193248063325882, -0.050274550914764404, -0.032029710710048676, 0.0030323893297463655, 0.11721227318048477, 0.011383386328816414, -0.024324994534254074, 0.027949834242463112, -0.008450648747384548, 0.00888646300882101, -0.03694577515125275, 0.06324807554483414, -0.06315204501152039, 0.008296754211187363, 0.03385445103049278, 0.04842390865087509, 0.0003995997831225395, -0.003987293224781752, 0.08099900186061859, -0.03444276750087738, 0.06865758448839188, 0.07669242471456528, 0.06766346842050552, 0.010841329582035542, -0.0437069907784462, 0.06778130680322647, -0.11615147441625595, -0.014450685121119022, -0.0012216197792440653, -0.023559467867016792, 0.023831702768802643, -0.07575567066669464, 0.002619139850139618, -0.02055833674967289, -0.006344423163682222, 0.19863295555114746, -0.04977360740303993, -0.05660117790102959, 0.09548022598028183, -0.006487364415079355, 0.06133497878909111, 0.060530394315719604, -0.005967913661152124, 0.004427179228514433, -0.023078633472323418, -0.031182391569018364, 0.030309109017252922, 0.02880418673157692, -0.04490671306848526, -0.05939733609557152, 0.02696846053004265, -0.03398246690630913, -0.020727036520838737, 0.05326985940337181, -0.029632313176989555, 0.031481463462114334, 0.003302504774183035, -0.03909165412187576, -0.01528135221451521, 0.021736271679401398, 0.01901916228234768, 0.022248640656471252, 0.0369316004216671, 0.0349026657640934, 0.04433347284793854, -0.0011596926487982273, 0.039614755660295486, 0.020970873534679413, -0.05954594165086746, 5.3726047364504385e-34, 0.024595417082309723, 0.028362900018692017, -0.003917905036360025, -0.03616902977228165, 0.003696401370689273, -0.044465530663728714, -0.03253389522433281, 0.05482615903019905, 0.07275979965925217, 0.017332112416625023, 0.012520665302872658, 0.10872002691030502, 0.06265871971845627, 0.07187723368406296, -0.01351836882531643, -0.022332046180963516, -0.04123993590474129, -0.03465047851204872, -0.07767454534769058, -0.024589886888861656, -0.05440407246351242, 0.020870305597782135, 0.04912690818309784, 0.08905865997076035, -0.10639463365077972, 0.09022381156682968, 0.08444971591234207, -0.07174978405237198, 0.017235981300473213, -0.052140235900878906, -0.0630197525024414, -0.003478212980553508, -0.017612120136618614, 0.060805924236774445, -0.033287398517131805, -0.05130236595869064, 0.06424835324287415, -0.1210893914103508, -0.028084132820367813, 0.015701275318861008, 0.026262758299708366, 0.008906506933271885, 0.033264610916376114, 0.05848401412367821, -0.03395584598183632, 0.009172848425805569, -0.03664320334792137, -0.016748465597629547, 0.021158073097467422, -0.02688644453883171, 0.048030126839876175, 0.07177085429430008, -0.09863532334566116, -0.010527164675295353, 0.045017827302217484, -0.011855188757181168, 0.023496078327298164, 0.023784568533301353, -0.05980217084288597, 0.004763021133840084, 0.09233863651752472, 0.1291351616382599, -0.03661808744072914, -0.005357838235795498, 0.0007043358637019992, -0.051750533282756805, 0.002612828742712736, 0.02885766513645649, -0.021431753411889076, 0.039167992770671844, 0.028355145826935768, 0.01771635003387928, -0.13994935154914856, -0.10092255473136902, -0.003735124599188566, 0.00748621579259634, 0.0022080126218497753, 0.03411054611206055, -0.039877135306596756, 0.0379321351647377, -0.03295731171965599, 0.06430042535066605, -0.04901490733027458, 0.010155578143894672, 0.09580101072788239, -0.10784060508012772, -0.0807255282998085, -0.07124221324920654, 0.01991373486816883, 0.06916401535272598, -0.033417414873838425, 0.00016345303447451442, -0.12753050029277802, 0.07342595607042313, 0.07214518636465073, -1.5106691009236783e-08, 0.02101307176053524, 0.057324908673763275, 0.0024433580692857504, 0.020917853340506554, 0.03776673972606659, 0.019273782148957253, 0.04432148486375809, 0.023688260465860367, 0.02238466963171959, 0.04494495689868927, -0.01358975563198328, 0.02768765576183796, 0.03183665871620178, 0.06669056415557861, 0.01409765426069498, -0.06240130215883255, -0.016841601580381393, -0.053127486258745193, -0.07383042573928833, -0.01443073246628046, -0.06219165399670601, -0.02272426337003708, -0.02888532727956772, 0.025618014857172966, -0.051801085472106934, -0.06442611664533615, 0.049481794238090515, 0.006279831752181053, 0.03509513661265373, 0.005244985688477755, -0.023933202028274536, 0.05171120539307594, -0.044062454253435135, -0.009847234934568405, -0.014335325919091702, -0.00823848694562912, 0.006958202924579382, 0.03855445981025696, -0.054068733006715775, -0.01780439354479313, -0.04947909712791443, -0.03100837767124176, -0.05784701183438301, 0.06219620257616043, 0.029757363721728325, -0.03522776812314987, -0.058093998581171036, -0.023632733151316643, -0.03111250326037407, -0.024121921509504318, 0.011497506871819496, -0.08603090047836304, 0.04594384506344795, 0.05114511027932167, 0.009394158609211445, 0.07734690606594086, -0.0177796371281147, -0.03505456820130348, -0.004024844616651535, -0.010144789703190327, 0.04202117770910263, -0.03751200810074806, -0.015967505052685738, 0.06169785186648369]","Environmental
Report
 2021"
1,"[-0.0032699888106435537, 0.034322693943977356, 0.0757613405585289, 0.030412837862968445, 0.05981452018022537, 0.029778627678751945, -0.048963066190481186, -0.029271483421325684, -0.0828733965754509, 0.022272521629929543, -0.028019526973366737, -0.0019728699699044228, 0.05165017768740654, -0.013996860012412071, 0.0032877696212381124, 0.04808729887008667, -0.0007418488385155797, -0.026808710768818855, -0.06775606423616409, -0.06542202085256577, -0.028058452531695366, 0.04245007783174515, 0.07883898168802261, -0.001982086105272174, -0.09549391269683838, 0.031406402587890625, -0.051392827183008194, -0.048152077943086624, -0.04126588627696037, 0.010813919827342033, -0.000174759843503125, 0.058788176625967026, 0.010019746609032154, 0.01941257156431675, -0.03889451175928116, 0.04527192562818527, 0.008729517459869385, 0.0038997631054371595, 0.07041347026824951, -0.028901612386107445, -0.04494737833738327, -0.16244815289974213, -0.08528410643339157, -0.04236632212996483, -0.005346477497369051, -0.015467965044081211, -0.03282379359006882, -0.07827430218458176, -0.04752220958471298, -0.014653771184384823, -0.037819754332304, -0.055178895592689514, -0.008002965711057186, -0.06514456123113632, -0.07858233153820038, 0.001015328336507082, -0.006381885148584843, -0.05134998634457588, 0.029005514457821846, -0.04606812819838524, 0.048668500036001205, -0.10330116748809814, -0.04949355497956276, 0.032563719898462296, 0.07406104356050491, 0.05240357667207718, -0.0008154994575306773, 0.044823139905929565, -0.05873967707157135, -0.026380663737654686, 0.025344863533973694, -0.023801743984222412, -0.025329990312457085, -0.07820285856723785, -0.05852285772562027, 0.07643339037895203, 0.0027905055321753025, 0.06068922206759453, 0.0913834422826767, -0.07123851776123047, 0.07690780609846115, -0.026676610112190247, 0.018435128033161163, 0.05980158969759941, -0.08783847838640213, -0.010894284583628178, 0.03854576498270035, 0.006969943642616272, 0.004170983098447323, 0.022282658144831657, -0.06694737821817398, -0.05868886411190033, 0.09141451865434647, -0.005968040321022272, -0.0749632865190506, 0.012881012633442879, -0.09343789517879486, -0.11258060485124588, 0.05216238275170326, -0.05255644768476486, 0.021715059876441956, 0.1116160973906517, 0.00223999610170722, -0.09098222851753235, -0.07717889547348022, -0.06059980392456055, -0.010996009223163128, 0.024894706904888153, 0.008843822404742241, 0.030245672911405563, 0.010077322833240032, 0.04269610345363617, -0.056888092309236526, -0.04089478775858879, 0.04951826110482216, -0.03555365279316902, -0.060773417353630066, -0.021740391850471497, 0.1608351320028305, 0.007131991442292929, 0.030755935236811638, 0.01204873900860548, -0.02344481274485588, -0.018938414752483368, -0.00012178280303487554, 4.8648806114215404e-05, -0.059215448796749115, -1.6726105444430483e-33, 0.0025996919721364975, 0.05283211171627045, 0.0470893494784832, -0.021945873275399208, 0.013405975885689259, 0.07318605482578278, -0.0355311818420887, -0.0032844170928001404, -0.06885426491498947, -0.0200973991304636, 0.030234625563025475, 0.10447993874549866, -0.02704606018960476, 0.05391358584165573, 0.0483020544052124, -0.060392629355192184, -0.023772718384861946, 0.04248594865202904, -0.0008477091905660927, -0.006577134132385254, 0.04395335912704468, -0.04195687919855118, 0.005851926747709513, 0.020742714405059814, 0.12127698957920074, -0.03471735492348671, 0.000743465032428503, -0.0018406221643090248, -0.09381254762411118, 0.014591882936656475, 0.056777797639369965, 0.009717820212244987, -0.011016316711902618, 0.03255149722099304, 0.022155892103910446, -0.028011661022901535, -0.11410288512706757, 0.03483475372195244, -0.012332282960414886, 0.034750357270240784, -0.06933470815420151, 0.053834520280361176, -0.037528496235609055, -0.026480911299586296, 0.05939337611198425, 0.016520332545042038, 0.08691270649433136, -0.03868955001235008, 0.06948313862085342, 0.033753927797079086, -0.0012135878205299377, 0.03412889689207077, -0.07728711515665054, -0.025894755497574806, -0.016458338126540184, -0.04130633547902107, 0.015340755693614483, -0.16265617311000824, -0.058250512927770615, -0.07768730819225311, 0.014789358712732792, 0.04511219635605812, -0.048020511865615845, -0.06091323867440224, -0.0006946304929442704, 0.03812466934323311, 0.04063984379172325, 0.06925015896558762, -0.016073741018772125, 0.041350021958351135, 0.023094449192285538, -0.029986096546053886, 0.058356668800115585, 0.01017958763986826, -0.018507957458496094, 0.009523831307888031, -0.026405658572912216, -0.07309482991695404, -0.05013922601938248, 0.04247370362281799, -0.012406675145030022, 0.017775190994143486, 0.009976055473089218, -0.03987853601574898, 0.016074901446700096, 0.03593287989497185, 0.08111350983381271, 0.0014686004724353552, 0.014507914893329144, 0.031118368729948997, -0.018604682758450508, 0.013172484003007412, -0.030701449140906334, 0.09219680726528168, -0.056019965559244156, -2.781143410583721e-33, 0.03932713717222214, 0.02667621709406376, 0.037989113479852676, -0.019983617588877678, 0.015299706719815731, -0.04507962614297867, -0.015067750588059425, 0.016756828874349594, 0.09095477312803268, 0.031629543751478195, -0.05132950097322464, 0.07888759672641754, 0.0026222309097647667, 0.03536851704120636, -0.07515957206487656, -0.04587347060441971, -0.016011586412787437, -0.06202298402786255, -0.11520423740148544, -0.060905881226062775, -0.01247017178684473, 0.04185951501131058, -0.020178698003292084, 0.0787082090973854, -0.007509229704737663, 0.08845873177051544, 0.07035289704799652, -0.06426889449357986, 0.08761477470397949, -0.012412779964506626, -0.0691479966044426, -0.0012932901736348867, 0.026753650978207588, 0.012523338198661804, 0.024154765531420708, -0.06691846251487732, 0.04064790531992912, -0.1155734732747078, 0.04572121053934097, 0.022656524553894997, 0.021307537332177162, 0.007080616895109415, 0.01696651428937912, -0.0013670494081452489, -0.01895081251859665, 0.039249878376722336, -0.03094588965177536, 0.028115147724747658, -0.02094780094921589, -0.0306317787617445, 0.06835733354091644, 0.024339715018868446, -0.11883529275655746, -0.019743215292692184, 0.05707113817334175, 0.005381225608289242, 0.05835873633623123, -0.0223383828997612, -0.02809031493961811, 0.00509923929348588, -0.010798823088407516, 0.11045078933238983, 0.05827772989869118, 0.04450421407818794, -0.03575899824500084, -0.022188767790794373, 0.014697604812681675, -0.004319861531257629, -0.0075285532511770725, -0.025418054312467575, -0.07428107410669327, -0.018036825582385063, -0.10446397215127945, -0.09928236156702042, -0.07207994908094406, 0.024781443178653717, 0.019505620002746582, -0.05713112652301788, -0.05781587213277817, 0.0329333171248436, 0.032080624252557755, 0.07985012233257294, -0.010286376811563969, -0.019258316606283188, 0.071018747985363, -0.039587847888469696, -0.04684595391154289, 0.004360130522400141, -0.015773730352520943, 0.053749773651361465, -0.11404541879892349, -0.043459318578243256, -0.16337144374847412, 0.08219394087791443, 0.022143714129924774, -4.9058037632221385e-08, 0.033555805683135986, 0.06590387225151062, 0.0009535482968203723, 0.05602003261446953, 0.056133516132831573, -0.03171052783727646, 0.026984630152583122, 0.03277682885527611, 0.06471849977970123, 0.019419729709625244, 0.04205373302102089, -0.0023238016292452812, -0.06259244680404663, 0.0943121612071991, 0.04095911234617233, -0.02725374512374401, -0.03604118153452873, -0.04263090342283249, -0.036787476390600204, -0.015008851885795593, -0.017329242080450058, -0.020339304581284523, -0.02925165742635727, -0.0033163493499159813, 0.008407019078731537, -0.0537315234541893, 0.00893382541835308, 0.033106643706560135, 0.04623204469680786, -0.00019775763212237507, 0.004788123536854982, 0.01920369081199169, -0.03969435393810272, -0.05244683101773262, 0.006806736346334219, -0.061032749712467194, 0.010188168846070766, -0.002782857744023204, 0.02031650021672249, 0.04132842272520065, -0.026288921013474464, 0.03873324766755104, -0.011163330636918545, 0.11146481335163116, 0.007008341606706381, -0.055856768041849136, -0.09098340570926666, -0.0012482517631724477, -0.022691741585731506, 0.034326210618019104, -0.037939056754112244, -0.09044472873210907, 0.06031292304396629, 0.0868811383843422, 0.03413361683487892, 0.05213814228773117, -0.04142747446894646, -0.034054648131132126, 0.008925731293857098, -0.004880615510046482, 0.109121173620224, -0.05772661790251732, -0.02155919000506401, 0.07521112263202667]","# Table of contents

|1|About this report|
|---|---|
|2|Our approach|
|4|Performance highlights|
|7|Progress against targets|
|10|Environmental data|
|13|Appendix|
| |Endnotes|
| |Glossary|

# About this report

Google’s 2021 Environmental Report provides an update on the more detailed information about our sustainability strategy that we shared in our 2020 Environmental Report. Our 2021 report covers our 2020 fiscal year (January 1 to December 31, 2020) and includes data, performance highlights, and progress against our targets. It also mentions notable targets set in 2021.

This report outlines how we’re driving positive environmental impact throughout our business in five key ways: designing efficient data centers, advancing carbon-free energy, creating sustainable workplaces, building better devices and services, and empowering users with technology.

For more information about our overall corporate responsibility initiatives, see Google’s Sustainability and Commitments websites, as well as sustainability and related information. For more information about our business, see About Google and Alphabet’s Investor Relations website.

Google Environmental Report 2021"
2,"[-0.08611085265874863, 0.047580718994140625, 0.07459257543087006, -0.01775512844324112, 0.08152273297309875, -0.008042979054152966, -0.043806448578834534, -0.04031916707754135, -0.054997093975543976, -0.012953314930200577, -0.02375519461929798, -0.019004279747605324, -0.006420023739337921, -0.02530038170516491, 0.03488874062895775, 0.041369397193193436, -0.05229282006621361, -0.027088716626167297, -0.03618120402097702, -0.05468861013650894, -0.028300311416387558, -0.02047351934015751, 0.05126563087105751, -0.005229946691542864, -0.034102462232112885, 0.0640525072813034, -0.03372747823596001, -0.07362989336252213, -0.02742006815969944, -0.043715644627809525, -0.029569467529654503, 0.008598673157393932, -0.0017114713555201888, 0.04057745262980461, -0.0012036634143441916, 0.08906067162752151, 0.017441276460886, -0.011112111620604992, 0.016545530408620834, -0.02378980815410614, -0.023135587573051453, -0.18007595837116241, -0.047883037477731705, -0.11421076208353043, 0.01835264451801777, 0.011856317520141602, -0.030027275905013084, -0.03442645072937012, 0.0016091658035293221, -0.05294373258948326, 0.017982743680477142, -0.08670196682214737, -0.04618019238114357, -0.07791048288345337, -0.07617846876382828, 0.013620155863463879, 0.0031885725911706686, -0.03841150179505348, 0.04880942404270172, -0.04110035300254822, 0.06262174248695374, -0.11242848634719849, -0.04902908205986023, 0.0509653240442276, 0.03529909625649452, 0.03416908159852028, 0.027223138138651848, -0.01884244941174984, -0.08615973591804504, 0.015001264400780201, 0.009799263440072536, -0.04475628584623337, -0.039817966520786285, -0.058125387877225876, -0.04176970571279526, 0.058117229491472244, 0.008319370448589325, 0.07075611501932144, 0.08227936178445816, -0.01282995194196701, 0.07541068643331528, 0.03670462220907211, 0.013093137182295322, 0.07903213798999786, -0.09227088838815689, 0.002181363059207797, -0.010396098718047142, 0.0019457569578662515, 0.02079082652926445, -0.02438894845545292, -0.06668765097856522, 0.026319745928049088, 0.09266915172338486, 0.015024667605757713, -0.06536425650119781, 0.04060247540473938, -0.07730408757925034, -0.0823984146118164, -0.03388765826821327, 0.013542047701776028, 0.05218058452010155, 0.08556348830461502, 0.02142665907740593, -0.06758439540863037, -0.044152677059173584, -0.01807122491300106, -0.04644683003425598, 0.04376247525215149, 0.07535665482282639, 0.02789679542183876, -0.009484372101724148, 0.05543692782521248, -0.03856070712208748, -0.02870146557688713, 0.0054674954153597355, -0.03702005371451378, -0.014571836218237877, -0.02165575698018074, 0.17041392624378204, 0.003249581204727292, 0.033481914550065994, 0.07873920351266861, -0.02017863839864731, -0.039569124579429626, -0.04465271905064583, -0.019656330347061157, -0.022064626216888428, -5.766393277677241e-35, 0.011748564429581165, 0.10752544552087784, 0.09301641583442688, -0.0002168278442695737, -0.06291262060403824, 0.07757486402988434, -0.06579810380935669, 0.03737231343984604, -0.11551827192306519, 0.0017087701708078384, 0.03511146828532219, 0.09348617494106293, 0.051022741943597794, 0.04683137685060501, 0.06578078866004944, -0.07313914597034454, -0.03985916078090668, -0.0005260359030216932, 0.07678800821304321, -0.0686504915356636, 0.00838511809706688, -0.013625754043459892, 0.036454807966947556, 0.028990572318434715, 0.09798537194728851, -0.008563012816011906, 0.029094552621245384, -0.02668658457696438, -0.0540669783949852, 0.020329449325799942, 0.033788565546274185, 0.010135474614799023, -0.062465064227581024, 0.009412462823092937, -0.032043229788541794, 0.01696029305458069, -0.08403858542442322, -0.014321968890726566, -0.03507104516029358, 0.020334569737315178, -0.04602398723363876, 0.04107219725847244, -0.016224553808569908, -0.045854683965444565, 0.02464056760072708, 0.04629039391875267, 0.07955905795097351, -0.042453426867723465, 0.03805868327617645, 0.04285446181893349, -0.04911211133003235, 0.054270919412374496, -0.07013611495494843, -0.007567232940346003, -0.02516215108335018, -0.02135101892054081, 0.03636741638183594, -0.06973779201507568, -0.05565723404288292, -0.07989592850208282, -0.010990222916007042, 0.014508540742099285, -0.05177526921033859, -0.027144161984324455, -0.060798872262239456, 0.08304263651371002, -0.0359252467751503, 0.024010036140680313, -0.025165775790810585, 0.01020008698105812, 0.0137304263189435, -0.040907006710767746, 0.035537753254175186, 0.013840161263942719, -0.016821246594190598, 0.027654483914375305, -0.030639540404081345, 0.022843558341264725, -0.053323641419410706, 0.060924578458070755, -0.062851183116436, 0.016041763126850128, 0.05805521458387375, -0.05410273000597954, 0.027231920510530472, 0.009471394121646881, 0.13477084040641785, 0.0015977416187524796, 0.02697857841849327, 0.03808123990893364, -0.04064782336354256, -0.01639064960181713, 0.07494361698627472, 0.08580128848552704, -0.08208857476711273, -3.626946677159889e-33, 0.026699714362621307, 0.02788880467414856, 0.0026519412640482187, -0.001166156493127346, 0.05207453668117523, -0.05214570835232735, -0.04217027500271797, -0.03106153942644596, -0.012957995757460594, 0.01394105888903141, -0.007616457995027304, 0.10127681493759155, 0.0807354748249054, 0.042468681931495667, -0.004764778073877096, -0.024427339434623718, -0.02943382039666176, -0.0758146345615387, -0.09511073678731918, -0.007269571069628, 0.04175180941820145, 0.0779157355427742, -0.08124174177646637, 0.09700432419776917, 0.01662285439670086, 0.09445303678512573, 0.02628881298005581, -0.06966928392648697, 0.10292796045541763, 0.014686896465718746, -0.08732371032238007, 0.014292438514530659, -0.021640555933117867, 0.005892583634704351, 0.011377404443919659, -0.057827290147542953, -0.017479846253991127, -0.04799758270382881, 0.034085072576999664, 0.040997281670570374, -0.012151423841714859, -0.030165961012244225, -0.01758955605328083, -0.07248157262802124, -0.006317607592791319, 0.008333360776305199, 0.012508203275501728, 7.758273568470031e-05, -0.06848306208848953, -3.2053267204901204e-05, 0.05184940621256828, 0.03042411617934704, -0.10943560302257538, -0.0589570514857769, 0.017243320122361183, -0.003587866434827447, 0.04640660807490349, 0.04850384220480919, -0.010982682928442955, -0.009844102896749973, -0.031553566455841064, 0.07009495049715042, 0.05332733318209648, 0.04044466093182564, 1.836529372667428e-05, 0.02698669023811817, 0.023268431425094604, -0.015836108475923538, -0.031239274889230728, -0.06767767667770386, -0.05632179230451584, 0.06156427785754204, -0.03331713750958443, -0.07137448340654373, -0.06682848185300827, -0.006763541605323553, 0.07114139944314957, -0.08168048411607742, -0.07905441522598267, 0.00892557855695486, -0.022179901599884033, 0.03877129778265953, 0.029610056430101395, -0.018526816740632057, 0.034748632460832596, -0.06208066642284393, -0.010826068930327892, -0.0758950486779213, 0.010403108783066273, 0.10673372447490692, -0.12187927961349487, 0.015482882969081402, -0.12159658223390579, 0.09952251613140106, -0.00908996257930994, -5.2108248382864986e-08, 0.01989438384771347, 0.06260617077350616, -0.01123539824038744, 0.08172889053821564, 0.04617707431316376, -0.032052818685770035, 0.03821496292948723, -0.022816181182861328, 0.03497481346130371, -0.007907078601419926, 0.06595031917095184, -0.006047521252185106, 0.004997115582227707, 0.09398527443408966, 0.004878199193626642, 0.0027105268090963364, -0.02852129563689232, -0.01267617754638195, -0.021546727046370506, -0.004264157731086016, -0.042519520968198776, -0.007725968025624752, -0.03969897702336311, -0.04290814697742462, 0.047074075788259506, -0.05161690339446068, 0.04625741019845009, 0.043190501630306244, 0.023534560576081276, 0.012587201781570911, -0.07344083487987518, 0.03538979962468147, -0.0259369108825922, -0.04907270520925522, -0.031769830733537674, -0.06821580231189728, 0.017063595354557037, -0.00904340110719204, 0.032857418060302734, 0.053113941103219986, -0.029642397537827492, 0.10624881833791733, -0.05074220523238182, 0.07615500688552856, -0.050844620913267136, -0.023448443040251732, -0.07748406380414963, -0.003141012042760849, 0.01520686037838459, 0.022139674052596092, -0.05305902287364006, -0.03320518881082535, 0.048082541674375534, 0.10440842807292938, 0.05694042891263962, 0.01506725512444973, -0.01714038848876953, -0.02799614891409874, -0.05058243125677109, 0.022829893976449966, 0.05923457443714142, -0.12283488363027573, 0.03298332542181015, 0.018291598185896873]","# Our approach

We believe that every business has the opportunity and obligation to protect our planet. Sustainability is one of our core values at Google, and we strive to build sustainability into everything we do.

We’ve been a leader on sustainability and climate change since Google’s founding over 20 years ago. These are some of our key achievements over the past two decades:

|2007:|We became the first major company to be carbon neutral for our operations|
|---|---|
|2017:|We became the first major company to match our annual electricity use with renewable energy which we've achieved for four consecutive years|
|2020:|We issued $5 billion in sustainability bonds, the largest sustainability or green bond issuance by any company in history|
|2020:|We compensated for our legacy carbon footprint, making Google the first major company to be carbon neutral for its entire operating history|

Our five-year sustainability strategy is focused on three key pillars: accelerating the transition to carbon-free energy and a circular economy, empowering everyone with technology, and benefiting the people and places where we operate (see Figure 1).

|Accelerate carbon-free and circular|Empower with technology|Benefit people and places|
|---|---|---|
|Decouple business growth from the growth of carbon intensity and material use|Tackle major sustainability problems and drive net-positive impact using Google technologies, platforms, products, and services|Share benefits with the communities of our facilities, users, partners, and suppliers|

Google Environmental Report 2021"
